Transaction_x0020_ID,Event_x0020_name,Number_x0020_of_x0020_purchased_x0020_tickets,Total_x0020_amount,Sales_x0020_channel,Customer_x0020_first_x0020_name,Customer_x0020_last_x0020_name,Office_x0020_location,Created_Date
39071749,30 für Trier,1,35,web,Leilani,Hayat,Trier,2021-03-05T00:00:00
39465427,2021 Rome Braves Regular Season,8,120,mobile app,Goizane,Hayat,Rome,2021-02-08T00:00:00
64123600,PASS JARDIN ILLIMITE - DATE,8,256,web,Cesarina,Hayat,Paris,2021-03-06T00:00:00
23275220,Dayton Dragons vs. Lake County Captains,1,9,mobile app,Ji,Hayat,Dayton,2021-03-27T00:00:00
37870981,Alabama,1,32,web,Eiko,Hayat,Estero,2021-02-15T00:00:00
23138842,Deacon Blue - Cities of Love 2021,1,24.5,web,Vanessa,Hayat,Liverpool,2021-03-21T00:00:00
40027262,¿Por qué los hombres aman a las cabronas?,2,131,mobile app,Shakir,Hayat,Laredo,2021-02-18T00:00:00
25338260,CORTEO,1,51.4,mobile app,Nath,Hayat,Aix En Provence,2021-03-03T00:00:00
52310379,Tez Ilyas: The Vicked Tour,5,75,web,Vivian,Hayat,Blackburn,2021-03-15T00:00:00
21345801,Donna Brown & The Golden Gospel Pearls - Harlem Gospel Night,8,200,web,Nilza,Hayat,Berlin,2021-02-09T00:00:00
13660924,Halsey 2021 Tour,7,176.75,mobile app,Lorand,Hayat,Tinley Park,2021-04-23T00:00:00
38563030,Abba - The Tribute Dinner Show,8,766.8,web,Bethel,Hayat,Starnberg,2021-02-26T00:00:00
28994511,CHARLIE ET LA CHOCOLATERIE - THEATRE DU GYMNASE MARIE BELL,2,101.36,web,Suzann,Hayat,Paris,2021-03-07T00:00:00
25341193,CORTEO,7,570.15,web,Gaudencia,Hayat,Aix En Provence,2021-03-03T00:00:00
72699528,Milky Chance – North American Tour 2021,4,130,web,Darifa,Hayat,Spokane,2021-02-06T00:00:00
32140150,Black Joe Lewis & the Honeybears,7,105,mobile app,Hodeia,Seehaus,Cleveland,2021-02-05T00:00:00
10582727,Jacksonville Icemen vs. South Carolina Stingrays,2,142,mobile app,Camelia,Seehaus,Jacksonville,2021-04-09T00:00:00
29911966,Carmina Burana - Ballett - Chor - Orchester Russische Staatsoper,8,317.04,web,Razan,Seehaus,Frankfurt am Main,2021-02-20T00:00:00
11998908,Hotel California - A Salute to The Eagles,4,69,mobile app,Luftolde,Seehaus,Costa Mesa,2021-04-03T00:00:00
18496784,EXPOSITION - LES TABLES DU POUVOIR,3,35.1,web,Jurate,Seehaus,Lens,2021-03-03T00:00:00
27515274,CIRQUE BORMANN MORENO,7,172.025,mobile app,Yenia,Seehaus,Paris,2021-03-13T00:00:00
6631596,Kansas City Mavericks vs. Allen Americans,2,112,web,Yamil,Seehaus,Independence,2021-04-16T00:00:00
40089485, Dennis aus Hürth,2,51,mobile app,Minervina,Seehaus,Hamburg,2021-02-22T00:00:00
71953914,Mo Gilligan - There's Mo To Life,6,140.1,web,Aneela,Seehaus,Bournemouth,2021-03-17T00:00:00
13917134,Hadestown (NY),7,553,mobile app,Aneela,Seehaus,New York,2021-04-20T00:00:00
41662511,West Lounge - Michael Ball and Alfie Boe,4,446,mobile app,Jurdan,Seehaus,Belfast,2021-04-10T00:00:00
53410278,Swan Lake,3,130.8,mobile app,Diodoro,Seehaus,Sheffield,2021-02-11T00:00:00
34807404,Ashley McBryde - the One Night Standards Tour,1,27.75,web,Neeltje,Seehaus,Belfast,2021-02-26T00:00:00
37035479,Alejandro Fernández - Hecho En México Tour 2021 - with Christian Nodal,2,393,web,Marilene,Bakhtiyarov,San Jose,2021-02-06T00:00:00
36161455,AMIR,6,210,web,Deidra,Bakhtiyarov,Brest,2021-02-01T00:00:00
33334911,Belsonic - Ben Nicky & Friends,4,132,web,Midiala,Bakhtiyarov,Belfast,2021-02-27T00:00:00
25351326,CORTEO,7,534.1,web,Tanzeela,Bakhtiyarov,Aix En Provence,2021-03-27T00:00:00
31163092,Box Seats: Black Soprano Family Presents - The Burden Of The Plug Tour,2,95,web,Ekhiotz,Bakhtiyarov,Boston,2021-03-08T00:00:00
50020792,"The Lion King (New York, NY)",2,198,web,Cheri,Bakhtiyarov,New York,2021-02-11T00:00:00
25010456,CROISIERE DINER 18H - BATEAUX MOUCHES,7,406,web,Najlae,Bakhtiyarov,Paris,2021-03-15T00:00:00
30494050,Buffett Beach Blast Tail Gate,4,66,web,Jezabel,Bakhtiyarov,Salisbury,2021-03-06T00:00:00
34475910,Atlanta United FC vs. Toronto FC,4,1644,mobile app,Steen,Bakhtiyarov,Atlanta,2021-02-16T00:00:00
7297363,Jules Ahoi,6,148.8,web,Pengfei,Bakhtiyarov,Leipzig,2021-04-05T00:00:00
28326486,CHRISTELLE CHOLLET - CHRISTELLE CHOLLET dans N°5 de CHOLLET,7,245,mobile app,Hossnia,Bakhtiyarov,Paris,2021-03-03T00:00:00
1771720,LES FRANGLAISES,2,52,mobile app,Douaa,Bakhtiyarov,Paris,2021-04-08T00:00:00
13852237,Hadestown (NY),4,396,mobile app,Deogracia,Bakhtiyarov,New York,2021-04-13T00:00:00
18967600,Eric Church: The Gather Again Tour,2,322,web,Yamil,Bakhtiyarov,Pittsburgh,2021-03-07T00:00:00
36877502,ALEX VIZOREK - Alex Vizorek - AD VITAM,4,88,web,Ibrahym,Bakhtiyarov,Paris,2021-02-02T00:00:00
24879537,CROISIERE DINER 18H - BATEAUX MOUCHES,8,296,web,Epifanio,Bakhtiyarov,Paris,2021-02-11T00:00:00
54754825,Sonny Landreth,8,260,web,Trinity,Bakhtiyarov,Pawling,2021-02-23T00:00:00
28988614,CHARLIE ET LA CHOCOLATERIE - THEATRE DU GYMNASE MARIE BELL,1,50.68,mobile app,I?aqui,Bakhtiyarov,Paris,2021-03-02T00:00:00
13033520,Hazmat Modine,2,40.16,web,Valeriy,Bakhtiyarov,Worpswede,2021-04-16T00:00:00
35018137,Arizona State University Sun Devils Baseball vs. UCLA Bruins Baseball,5,80,mobile app,Claudelina,Bakhtiyarov,Phoenix,2021-02-08T00:00:00
17765209,FESTIVAL LES NUITS SECRETES-PASS 1 JOUR - PASS 1 JOUR,6,288,web,Deidra,Gorbushin,Aulnoye Aymeries,2021-03-21T00:00:00
38440875,Absinthe,1,173.39,mobile app,Elian,Gorbushin,Las Vegas,2021-02-20T00:00:00
23475334,DAVID HALLYDAY,5,232.5,mobile app,Reynaldo,Gorbushin,Marseille,2021-02-04T00:00:00
18910780,Eric Church: The Gather Again Tour,6,588,mobile app,Piedras,Gorbushin,Belmont Park ,2021-03-01T00:00:00
21619473,Disturbed: The Sickness 20th Anniversary Tour With Staind & Bad Wolves,2,499,mobile app,Maimouna,Gorbushin,Albuquerque,2021-03-27T00:00:00
17331906,Florida Panthers vs. Tampa Bay Lightning,8,3200,mobile app,Hossnia,Gorbushin,Sunrise,2021-03-28T00:00:00
27550110,Circus of Horrors,3,61.5,web,Adalgisa,Gorbushin,Cheshire,2021-03-12T00:00:00
30625941,BRUNO - EXPERIENCE,8,256,web,Clodoaldo,Gorbushin,Rivesaltes,2021-03-23T00:00:00
34305788,Austin Bold FC vs. OKC Energy FC,2,30,mobile app,Bridgette,Wirsig,Austin,2021-02-14T00:00:00
15630634,Garth Brooks,1,71.66,mobile app,Deidra,Wirsig,Charlotte,2021-04-03T00:00:00
18603723,Evita,6,384,web,Han,Wirsig,Oakbrook Terrace,2021-03-06T00:00:00
19704080,Ellen Andrea Wang Trio,8,176,mobile app,Karlheinz,Wirsig,Cloppenburg,2021-03-15T00:00:00
25873074,Colorado Rockies vs. Cincinnati Reds,6,399,web,Gillermo,Wirsig,Denver,2021-03-11T00:00:00
35479427,ANNE ROUMANOFF,5,215,mobile app,Cherryl,Wirsig,Woincourt,2021-02-16T00:00:00
18156859,Fantasy,1,47.26,web,Steen,Wirsig,Las Vegas,2021-03-13T00:00:00
29189778,CHANTAL GOYA,7,413,web,Patty,Wirsig,Aix En Provence,2021-03-20T00:00:00
25672926,CONCERT FRANCK - VENGEROV,8,176,web,Guomin,Wirsig,Orange,2021-03-12T00:00:00
24356645,Dan + Shay The (Arena) Tour,6,354,web,Cesc,Wirsig,Uncasville,2021-03-07T00:00:00
27835636,CHRISTOPHE MALAVOY,1,9,mobile app,Corrina,Wirsig,Ruffec,2021-03-11T00:00:00
7856994,John Legend,3,147,web,Cherry,Wirsig,Vancouver,2021-04-18T00:00:00
39914490,1Live Köln Comedy-Nacht XXL 2020 | Premium-Package,1,81,web,Bethel,Wirsig,Cologne,2021-02-14T00:00:00
22206642,Die Nacht der Tenöre (Strandkorb),4,292.2,web,Amira,Wirsig,Bremen,2021-03-09T00:00:00
50265027,The Libertines,5,206.25,mobile app,Midiala,Schimmoller,Manchester,2021-03-18T00:00:00
75983331,Magic Mike Live,1,89.9,mobile app,Apollonia,Schimmoller,Berlin,2021-02-02T00:00:00
9934197,Jason Isbell and the 400 Unit,4,298,web,Consorcia,Schimmoller,Austin,2021-04-02T00:00:00
35061664,Arizona State University Sun Devils Baseball vs. Oregon State University Beavers Men's Baseball,5,80,mobile app,Akvile,Schimmoller,Phoenix,2021-02-26T00:00:00
74538972,Matteo Lane,1,40,mobile app,Michell,Schimmoller,Addison,2021-02-19T00:00:00
47664514,THE WORLD OF BANKSY,1,12,mobile app,Jacquiline,Schimmoller,Paris,2021-03-16T00:00:00
40142645,ZOU !,7,56,mobile app,Domnina,Schimmoller,Rennes,2021-02-25T00:00:00
39920785,1Live Köln Comedy-Nacht XXL 2020 | Premium-Package,6,486,web,Nini,Schimmoller,Cologne,2021-02-14T00:00:00
27981577,Christmas Spectacular Starring The Radio City Rockettes,2,320,web,Elyas,Schimmoller,New York,2021-02-08T00:00:00
20399812,Ed Byrne - If I'm Honest,6,150,mobile app,Quentin,Schimmoller,Hove,2021-03-03T00:00:00
28648009,CHOEURS ET DANSES DES MARINS - CHOEURS ET DANSES DES MARINS DE L'ARMEE ROUGE,1,45.5,mobile app,Tsvetan,Schimmoller,Niort,2021-03-03T00:00:00
21543354,D'JAL,5,175.5,web,Angelov,Schimmoller,Lyon,2021-02-17T00:00:00
35208842,April Wine,2,118,mobile app,Juanito,Fridam,Calgary,2021-02-20T00:00:00
24145523,Dance Gavin Dance - Afterburner Tour,8,236,mobile app,Vernetta,Fridam,Philadelphia,2021-03-27T00:00:00
55917975,Simply Red | Platinum Tickets,3,510,web,Gillermo,Fridam,Cologne,2021-02-14T00:00:00
42547625,VIVID Grand Show,4,489.68,web,Abdelouahd,Fridam,Berlin,2021-02-04T00:00:00
18909196,Eric Church: The Gather Again Tour,8,264,web,Akvile,Fridam,Belmont Park ,2021-03-01T00:00:00
26054028,Cole Swindell,6,204,mobile app,Najlae,Fridam,Lincoln,2021-03-22T00:00:00
19182976,Enrique Iglesias & Ricky Martin,4,1119.8,mobile app,Ward,Fridam,Atlanta,2021-02-04T00:00:00
32128616,Black Parade - 00's Emo Anthems,8,48.4,web,Remo,Fridam,Oxford,2021-02-27T00:00:00
23550531,David Copperfield,1,81.69,mobile app,Hssain,Fridam,Las Vegas,2021-03-02T00:00:00
30759088,British Sea Power,8,144,web,Sharmin,Fridam,Leicester,2021-03-08T00:00:00
41393589,Whiskey Myers,7,245,web,Veredas,Fridam,Nashville,2021-02-10T00:00:00
23099245,Deana Carter,8,340,mobile app,Bassma,Fridam,Albany,2021-03-19T00:00:00
33687070,Banda MS de Sergio Lizarraga,5,730,web,Pearle,Fridam,Stockton,2021-02-26T00:00:00
34368688,Austin Bold FC vs. Colorado Springs Switchbacks,2,45,web,Sancha,Fridam,Austin,2021-02-10T00:00:00
11277219,Indy Fuel vs. Fort Wayne Komets,6,120,mobile app,Bettye,Fridam,Indianapolis,2021-04-10T00:00:00
12246580,Hollywood Vampires | HOT-Tickets,6,390,web,Cesc,Fridam,Oberhausen,2021-04-21T00:00:00
18854226,ERIC X QUENTIN,3,55.5,mobile app,Rex,Fridam,Paris,2021-03-06T00:00:00
22361614,Detroit Red Wings vs. Tampa Bay Lightning,5,850,mobile app,Floreal,Fridam,Detroit,2021-03-27T00:00:00
31972940,Blanketman,7,57.75,web,Evedasto,Fridam,Birmingham,2021-02-01T00:00:00
34012046,Baby Shark Live!,7,346.5,web,Valeriy,Fridam,Jacksonville,2021-02-09T00:00:00
33960064,Back in Black WSG Stradlin' Rosie,8,120,mobile app,Lexuri,Fridam,Kansasville,2021-02-11T00:00:00
26224211,Club Level Seating: Ball Arena,4,598,web,Yuxia,Fridam,Denver,2021-03-30T00:00:00
71816786,Mondwind - Der Zaubermantel,3,121.905,mobile app,Camelia,Padierna,Trier,2021-02-17T00:00:00
34022019,Baby Shark Live!,4,188,mobile app,Esosa,Padierna,Tupelo,2021-02-19T00:00:00
49790100,The Mccartney Years Concert Experience,7,210,web,Jacquiline,Padierna,Waukegan,2021-02-16T00:00:00
1188910,Lightning Seeds - Jollification 25th Anniversary Show,1,28.5,web,Razan,Padierna,Bristol,2021-04-15T00:00:00
17389804,Florida Everblades vs. Jacksonville Icemen,8,80,mobile app,Ji,Padierna,Estero,2021-03-22T00:00:00
61715829,Purity Ring (18+),5,227.95,web,Younouss,Padierna,Calgary,2021-02-19T00:00:00
9326211,Jefferson Starship,1,38,web,Marya,Padierna,Ojai,2021-04-07T00:00:00
34481028,Atlanta United FC vs. Toronto FC,1,800,mobile app,Del,Padierna,Atlanta,2021-02-16T00:00:00
11512899,Impericon Never Say Die! Tour 2021,2,44,web,Blancanieves,Padierna,London,2021-03-05T00:00:00
22432980,Detroit Pistons vs. Chicago Bulls,3,2530.5,mobile app,Duane,Padierna,Detroit,2021-03-07T00:00:00
37338490,Alan Parsons Live Project & Pink Floyd Tribute by Which One's Pink,1,140,web,Bosanski,Padierna,Burbank,2021-02-04T00:00:00
66295884,NOE - LA FORCE DE VIVRE - NOE,1,57,mobile app,Latvie?u,Koordt,Paris,2021-02-19T00:00:00
8799381,Jimmy Carr: Terribly Funny,4,118,mobile app,Zornitsa,Koordt,Scarborough,2021-04-12T00:00:00
25338586,CORTEO,1,111.5,web,Abdelouahd,Koordt,Aix En Provence,2021-03-03T00:00:00
41278128,Whitney Queen of the Night,3,75,web,Myrna,Koordt,Nottingham,2021-02-13T00:00:00
30373358,BUN HAY MEAN,4,152,web,Piedras,Koordt,Paris,2021-03-03T00:00:00
43034894,VISITE MAISON & JARDINS DE CLAUDE MONET,2,15,web,Chrif,Koordt,Giverny,2021-02-26T00:00:00
31183255,BOWIE ODYSSEE,4,52,web,Till,Koordt,Paris,2021-03-17T00:00:00
43436998,VISITE GROUPE AVEC VOTRE CONFERENCIER - VOTRE GUIDE CONFERENCIER,3,180,web,Messaouda,Koordt,Paris,2021-02-21T00:00:00
6111575,Kerstin Ott - Ich geh' meinen Weg,2,85,mobile app,Jinan,Koordt,Oberhausen,2021-02-11T00:00:00
22378096,Detroit Pistons vs. Minnesota Timberwolves,6,5061,mobile app,Bojan,Koordt,Detroit,2021-03-11T00:00:00
55919471,Simply Red | Platinum Tickets,1,132.05,web,Ji,Koordt,Cologne,2021-02-14T00:00:00
39358318,2021 Rome Braves Regular Season,3,18,mobile app,Pearle,Koordt,Rome,2021-02-25T00:00:00
20100998,Ehrlich Brothers – Dream & Fly – Die neue Magie Show,6,900,mobile app,Felio,Koordt,Oberhausen,2021-03-12T00:00:00
55289834,SiriusXM Presents An Intimate Evening with SANTANA Greatest Hits Live,5,698.75,mobile app,Pacifico,Koordt,Las Vegas,2021-02-27T00:00:00
28894866,"CHERIE, C'EST QUI LE PATRON",6,108,mobile app,Lianying,Koordt,Angers,2021-03-06T00:00:00
17647479,Fischer-Z,7,293.65,mobile app,Mody,Koordt,Bremen,2021-02-06T00:00:00
20531587,Eagles,7,3076.5,mobile app,Casildo,Koordt,Denver,2021-03-29T00:00:00
5205304,KYAN KHOJANDI,7,266,mobile app,I?aqui,Koordt,Lille,2021-04-20T00:00:00
38794592,A Beautiful Day Out with the Levellers,1,35,web,Aja,Koordt,Birmingham,2021-02-25T00:00:00
12509005,High Roller Wheel at The LINQ,7,239.75,mobile app,Razmik,Koordt,Las Vegas,2021-04-08T00:00:00
3841888,LE CHAPEAU MAGIQUE,6,78,web,Aneela,Koordt,Paris,2021-04-13T00:00:00
32936764,"Bernd Stelter  - ""Hurra, ab Montag ist wieder Wochenende!""",3,95.85,mobile app,Seila,Kilgen,Neubrandenburg,2021-02-14T00:00:00
25415802,CORTEO,1,76.3,web,Jelena,Kilgen,Lille,2021-03-04T00:00:00
50568148,The Hunna,4,96,mobile app,Adalgisa,Kilgen,Glasgow,2021-03-03T00:00:00
40822754,World's Toughest Rodeo,6,282.75,web,Delcie,Kilgen,Nashville,2021-02-23T00:00:00
32168536,Black Hat Shows Presents Remy's Playhouse In Stir Krazy!!,8,320,mobile app,Pergentina,Kilgen,Jackson,2021-02-13T00:00:00
66361108,No Limit Reunion Tour,2,98,mobile app,Andalucia,Kilgen,Southaven,2021-03-10T00:00:00
24362151,Dan + Shay The (Arena) Tour,5,395,mobile app,Andalucia,Kilgen,Uncasville,2021-03-07T00:00:00
30759824,British Sea Power,4,72,web,Mody,Kilgen,Leicester,2021-03-08T00:00:00
4747269,LA PRIEST,6,120,web,Epifanio,Kilgen,Paris,2021-04-13T00:00:00
25342447,CORTEO,6,457.8,mobile app,Abdeloihid,Kilgen,Aix En Provence,2021-03-27T00:00:00
55913153,Simply Red | Platinum Tickets,1,170,web,Xinyao,Kilgen,Cologne,2021-02-14T00:00:00
12253114,Hollywood Vampires | HOT-Tickets,3,195,web,Verlie,Kilgen,Oberhausen,2021-04-21T00:00:00
8689224,Jini Meyer,3,75,web,Ineva,Reinecker,Leipzig,2021-04-22T00:00:00
29016097,CHARLIE ET LA CHOCOLATERIE - CHARLIE ET LA CHOCOLATERIE LE MUSICAL,6,270,mobile app,Benyamin,Reinecker,Paris,2021-03-01T00:00:00
39963461,147th Kentucky Derby - All-Inclusive Reserved And Box Seating,1,438,mobile app,Cordell,Reinecker,Louisville,2021-02-25T00:00:00
35478943,ANNE ROUMANOFF,4,172,web,Zohaib,Reinecker,Woincourt,2021-02-16T00:00:00
28895954,"CHERIE, C'EST QUI LE PATRON",1,18,web,Jennie,Reinecker,Angers,2021-03-14T00:00:00
23720050,Dave Matthews Band,8,720,web,Abdelhabib,Reinecker,Irvine,2021-03-04T00:00:00
22507196,Dermot Kennedy: Without Fear Tour,6,192,web,Zuzana,Reinecker,St Louis,2021-03-01T00:00:00
34165252,Authentic Community Theatre presents Heathers: The Musical,6,150,web,Ivonne,Reinecker,Hagerstown,2021-02-25T00:00:00
19133109,ENTRE NOUS BY D'PENDANSE,1,48,mobile app,Miron,Reinecker,Lille,2021-03-22T00:00:00
4567275,LA VOIE DE JOHNNY,8,312,mobile app,Luann,Reinecker,Montbeliard,2021-02-08T00:00:00
5130555,LA BAJON,7,252,mobile app,Pergentina,Reinecker,Nice,2021-04-22T00:00:00
12886919,Help I Sexted My Boss: The Boys Are Back Tour,1,15,web,Trinity,Reinecker,Glasgow,2021-04-29T00:00:00
43368558,VISITE GROUPE AVEC VOTRE CONFERENCIER - VOTRE GUIDE CONFERENCIER,8,480,mobile app,Lamar,Reinecker,Paris,2021-02-04T00:00:00
38955646,5-Star Theatricals presents Disney's Newsies,3,90,web,Diyan,Reinecker,Thousand Oaks,2021-02-16T00:00:00
26236596,Club Level Seating - Tame Impala,1,65,mobile app,Rolando,Mulin,Denver,2021-03-09T00:00:00
24713576,CROISIERE DINER 20H30 - BATEAUX MOUCHES,8,704,web,Bartolome,Mulin,Paris,2021-03-01T00:00:00
61140184,Radio GA GA,4,120,web,Karlheinz,Mulin,Belfast,2021-02-19T00:00:00
38437256,Absinthe,1,173.39,web,Chrif,Mulin,Las Vegas,2021-02-25T00:00:00
3235366,LE ROI LION,5,347.5,web,Esosa,Mulin,Paris,2021-04-09T00:00:00
637925,Los Aguilar - En Concierto - Pepe/Angela/Leonardo,6,777,mobile app,Petrache,Mulin,Laredo,2021-04-10T00:00:00
34024085,Baby Shark Live!,5,135,mobile app,Marya,Mulin,Tupelo,2021-02-19T00:00:00
73164125,Michael Ball & Alfie Boe - Together At Christmas,8,326.8,web,Suyog,Mulin,Manchester,2021-02-14T00:00:00
13940384,Hadestown (NY),3,597,web,Vivian,Mulin,New York,2021-04-16T00:00:00
40789741,WVSSAC Boys State High School Basketball Tournament,4,48,web,Julito,Mulin,Charleston,2021-02-14T00:00:00
21172786,Drag Diva Disco Brunch,5,243.75,web,Baruch,Mulin,Boston,2021-03-16T00:00:00
27818339,Christopher Cross:  40th Anniversary Tour,8,540,mobile app,Adelmo,Mulin,Huntsville,2021-03-25T00:00:00
74538835,Matteo Lane,3,300,mobile app,Elin,Mulin,Addison,2021-02-19T00:00:00
10722388,Jabbawockeez,7,350.28,web,Daya,Male,Las Vegas,2021-04-27T00:00:00
24744251,CROISIERE DINER 20H30 - BATEAUX MOUCHES,7,616,mobile app,Han,Male,Paris,2021-03-03T00:00:00
38442436,Absinthe,1,173.39,mobile app,Christen,Male,Las Vegas,2021-02-20T00:00:00
18602271,Evita,5,370,mobile app,Svajunas,Male,Oakbrook Terrace,2021-03-28T00:00:00
15549698,Gary Barlow,6,0,web,Xiaoguang,Male,Cardiff,2021-04-09T00:00:00
2459233,Lee Dewyze,3,60,web,Detelin,Male,Austin,2021-04-21T00:00:00
5277444,Kosair Shrine Circus,7,113.75,mobile app,Miron,Male,Louisville,2021-04-11T00:00:00
5274026,Kosair Shrine Circus,6,97.5,web,Ignasia,Male,Louisville,2021-04-11T00:00:00
24584975,D.C. United vs. Chicago Fire FC,3,453,mobile app,Lorenzo,Male,Washington,2021-03-01T00:00:00
17537500,"FLEETWOOD MAC EXPERIENCE Performs ""Rumours""",8,120,web,Luann,Male,Buffalo,2021-03-01T00:00:00
46274691,Trash Boat,2,26,mobile app,Ibrahym,Male,Newcastle Upon Tyne,2021-02-09T00:00:00
11010771,IRISH CELTIC - LE CHEMIN DES LEGENDES - IRISH CELTIC,2,98,mobile app,Abdelhamid,Male,Trelaze,2021-04-16T00:00:00
10475721,J'AIME BEAUCOUP CE QUE VOUS FAITES,4,88,mobile app,Charly,Male,La Rochelle,2021-03-25T00:00:00
14367093,Greenville Swamp Rabbits vs Jacksonville Icemen,5,135,mobile app,Arale,Male,Greenville,2021-04-17T00:00:00
2385961,Legends In Concert,6,270,mobile app,Clodoaldo,Male,Mashantucket,2021-02-15T00:00:00
23753935,Dave Matthews Band,3,240.75,web,Honorio,Gasol,Clarkston,2021-03-11T00:00:00
17388222,Florida Everblades vs. Jacksonville Icemen,6,195,web,Erinn,Gasol,Estero,2021-03-22T00:00:00
34052978,Baby Shark Live!,7,189,web,Peli,Gasol,Fargo,2021-02-16T00:00:00
34032549,Baby Shark Live!,5,235,mobile app,Yvelisse,Gasol,Tupelo,2021-02-19T00:00:00
52608048,TECH N9NE's Strange New World Tour 2021,5,137.5,web,Karlheinz,Gasol,Indianapolis,2021-02-26T00:00:00
22206416,Die Päpstin - Das Musical,5,179.75,web,Abdelhabib,Gasol,Füssen,2021-03-16T00:00:00
29754734,Cash Cab's Ben Bailey- Live In Concert,8,376,mobile app,Marhta,Gasol,Jim Thorpe,2021-03-16T00:00:00
22981909,Deep Purple,5,301.5,mobile app,Yuhui,Gasol,Birmingham,2021-02-05T00:00:00
18625779,Everly Pregnant Brothers,6,285,web,Yuhui,Gasol,Sheffield,2021-03-07T00:00:00
12167943,HOMMAGE A MICHEL PETRUCCIANI,6,193.2,mobile app,Blancanieves,Gasol,Vienne,2021-04-18T00:00:00
42721794,VITAA & SLIMANE,6,234,mobile app,Pacifico,Gasol,Limoges,2021-02-21T00:00:00
1104553,Limelight Youth - We Will Rock You,1,13,mobile app,Vera,Gasol,Dunfermline,2021-04-03T00:00:00
27770265,CINQ DE COEUR,4,152,mobile app,Marilina,Gasol,Paris,2021-03-13T00:00:00
5241303,Kreator & Lamb Of God,7,294,mobile app,Ferney,Gasol,Hamburg,2021-03-12T00:00:00
50275916,The Libertines,1,36.225,web,Yackeline,Gasol,Brighton,2021-02-01T00:00:00
70734239,Murray the Magician,7,285.25,mobile app,Kathyrn,Gasol,Las Vegas,2021-03-21T00:00:00
10577591,Jacksonville Icemen vs. South Carolina Stingrays,1,11,web,Lorand,Gasol,Jacksonville,2021-04-09T00:00:00
5599705,Kodaline,4,147,mobile app,Abdelhamid,Gasol,Birmingham,2021-04-19T00:00:00
23357192,"Day At The Races - Reserved Boxes, Dining, or General Admission",1,45,mobile app,Clodoaldo,Gasol,Louisville,2021-02-21T00:00:00
35063178,Arizona State University Sun Devils Baseball vs. Oregon State University Beavers Men's Baseball,8,128,mobile app,Clodoaldo,Gasol,Phoenix,2021-02-26T00:00:00
43443006,VISITE GROUPE AVEC VOTRE CONFERENCIER - VOTRE GUIDE CONFERENCIER,8,480,web,Marylin,O donnell,Paris,2021-02-22T00:00:00
36049425,An Evening with Brian Culbertson,3,118.5,mobile app,Velichko,O donnell,Joliet,2021-02-15T00:00:00
19448068,Elton John - Prime View,8,1680,web,Rhimo,O donnell,Manchester,2021-02-26T00:00:00
33538832,BATTLE OF THE YEAR FRANCE 2021 - BATTLE OF THE YEAR FRANCE 2020,8,184,mobile app,Jaunita,O donnell,Montpellier,2021-02-25T00:00:00
19848927,ELDORADO FESTIVAL - PASS 1 JOUR - PASS 1 JOUR SAMEDI,2,84,web,Abbes,O donnell,Bram,2021-03-18T00:00:00
50069194,"The Lion King (New York, NY)",1,75,web,Joni,O donnell,New York,2021-02-04T00:00:00
32169844,Black Hat Shows Presents Remy's Playhouse In Stir Krazy!!,8,320,mobile app,Bettye,O donnell,Jackson,2021-02-13T00:00:00
74037923,Maxi Gstettenbauer,4,129.2,mobile app,Katixa,O donnell,Frankfurt am Main,2021-03-27T00:00:00
42566823,Viva Le Cirque!,2,59.9,mobile app,Kiran,O donnell,Reno,2021-02-08T00:00:00
55869544,Simply Red | Platinum Tickets,5,827.75,web,Mody,O donnell,Mannheim,2021-03-26T00:00:00
17254782,for KING & COUNTRY With Company | A Summer Tour,6,300,mobile app,Zhijian,O donnell,Corbin,2021-03-04T00:00:00
38275304,ADIEU JE RESTE !,1,50,web,Marget,O donnell,Paris,2021-02-17T00:00:00
36946198,Alex Henry Foster,7,119,mobile app,Sidney,O donnell,Stuttgart,2021-02-20T00:00:00
7812037,John Waters,5,200,mobile app,Osman,O donnell,Los Angeles,2021-04-16T00:00:00
14276131,Gregory Porter,7,520.625,web,Eliberto,O donnell,London,2021-04-28T00:00:00
30199713,CALI,7,204.4,web,Dede,O donnell,Clermont Ferrand,2021-03-04T00:00:00
36027371,An Evening with Chicago and Their Greatest Hits ,7,1403.5,mobile app,Crisanto,O donnell,Concord,2021-02-10T00:00:00
19507718,Elton John,5,2378,web,Crisanto,O donnell,Birmingham,2021-03-21T00:00:00
4957012,LA Guns wsg Stradlin' Rosie,3,45,web,Gixane,O donnell,Kansasville,2021-04-07T00:00:00
26873557,Cirque du Soleil - Nysa,3,343.725,mobile app,Diodoro,O donnell,Berlin,2021-03-09T00:00:00
5062467,LA COURSE DES GEANTS,7,275.8,web,Giampiero,O donnell,Paris,2021-04-17T00:00:00
18966560,Eric Church: The Gather Again Tour,1,99.125,mobile app,Han,Cerrudo,Pittsburgh,2021-03-07T00:00:00
22432048,Detroit Pistons vs. Chicago Bulls,2,50,web,Han,Cerrudo,Detroit,2021-03-07T00:00:00
57129022,SELLIG - SELLIG EPISODE 5,7,203,mobile app,Zuzana,Cerrudo,Bourg Les Valence,2021-02-03T00:00:00
68918,lovelytheband & Sir Sly,1,25,mobile app,Maruja,Cerrudo,Detroit,2021-02-22T00:00:00
